障	3627
邋	2
	2
→	9
	1
壤	685
壮	2500
壬	5
士	10741
壶	218
壳	297
声	9576
[	787
	2
壹	12
壅	3
壁	966
	1
	1
	2
⌒	1
壕	27
	1
壑	98
	1
冻	527
冼	51
冽	65
冰	2227
冲	3915
决	27272
况	11537
冶	764
冷	2980
冬	2885
冮	48
冯	938
冠	2947
冢	28
冤	125
冥	55
冧	3
写	6311
军	35588
农	45491
冒	1663
冕	164
冗	51
冈	591
冉	197
册	1731
再	10538
冀	503
内	31663
1	701
鲙	1
虢	3
虫	1000
虬	12
虱	11
虹	691
虻	8
虽	4001
虾	138
虎	1825
虏	47
虐	217
虑	2095
虓	1
虔	67
虚	1455
虞	267
ㄉ	1
履	1188
ㄒ	2
酹	2
酸	630
浔	13
酽	9
浓	1226
酿	370
浑	382
酱	112
酰	15
浜	22
浚	106
酷	440
浙	1910
浆	303
浇	412
酪	100
酬	376
酯	59
流	15070
济	50704
浏	77
酣	68
酢	2
浊	128
测	3302
浉	1
海	27263
浴	390
酚	12
酝	143
酐	2
酒	2929
酗	42
酉	32
酋	364
浥	2
配	11292
酌	72
浠	8
浮	864
浬	1
浪	1998
浩	1703
羡	172
羧	1
群	18104
	1
丽	3252
羲	13
羸	10
羹	18
羿	2
羼	1
羽	591
羁	56
羊	1574
美	34651
羌	98
羔	16
羚	46
羞	124
羝	1
斯	22353
齐	3077
断	8976
临	5429
斫	4
斩	135
斧	137
斥	400
斤	3295
斡	73
施	17585
於	6
方	60111
斲	5
新	69228
斌	1326
斋	181
文	56277
中	189545
齿	168
斟	57
斜	487
斛	9
料	7787
斗	8742
垄	231
斓	63
斑	328
斐	170
两	38906
垲	1
丛	913
丏	2
不	124589
填	704
	1
塬	58
丈	694
塾	15
	3
	1
塍	4
塌	386
塄	22
塘	601
塚	12
丁	1930
塞	3651
塑	1780
塔	4261
膻	3
膺	46
膳	26
膨	703
铁	7475
膦	2
膘	11
膛	52
膝	132
膜	588
膑	4
膈	2
膊	62
膏	171
膀	184
辑	1402
辐	377
输	3453
辕	30
辔	1
辗	71
辖	1216
辙	81
辘	24
辛	1933
辜	285
辟	1014
辞	1459
较	9144
辅	954
辄	110
辇	2
辆	2285
辉	3211
辈	1277
辊	26
辍	146
辏	1
辎	5
辱	428
辰	589
边	9194
辽	2184
达	24421
辣	278
辩	1112
辨	355
辫	24
睹	513
睿	38
睾	2
睽	28
睫	59
睨	2
睬	38
督	5276
睢	32
睡	685
睦	632
睥	3
睛	660
睑	2
睐	155
睁	132
着	31175
睇	2
阪	143
阮	192
阡	17
阻	1327
阿	9157
防	10521
阳	6599
阱	32
阶	5209
阴	1264
阵	2512
阊	1
阉	6
阎	395
阍	1
阂	31
阃	1
阀	205
阁	1417
阆	4
阄	3
阅	1309
阚	19
阙	76
队	33715
阜	348
阒	3
阐	819
阑	34
阖	22
阗	4
阔	1738
阕	2
儆	3
儋	14
儒	344
儡	7
儿	10634
滘	14
滚	793
滞	643
滟	6
滑	1263
滓	21
滔	236
滕	175
滋	916
滏	6
滁	12
滂	13
滆	1
滇	240
滹	26
滴	533
滨	1620
滩	837
	5
滠	1
满	9070
滢	15
滤	126
滥	798
滦	121
蛮	147
蛭	1
蛤	17
蛹	13
蛾	10
蛳	4
蛰	14
蛱	1
蛊	14
蛋	720
蛉	1
蛎	3
蛀	78
蛆	6
蛇	224
鬐	1
蛛	43
蛙	179
5	306
蛟	40
蛐	5
蛔	2
α	1
Γ	1
鳙	3
鳟	12
鳞	87
鳝	7
鳜	4
改	28361
攸	60
攻	3560
鳗	88
鳖	133
政	68746
放	19708
鳊	1
攥	31
鳍	27
鳌	56
鳃	2
攫	28
鳇	1
支	18258
鳄	20
攒	164
攘	105
攀	664
矽	1
矿	4361
矾	6
矸	39
矻	6
矶	134
石	10871
短	5470
矮	196
矩	148
矫	112
知	12148
矧	1
矣	98
矢	159
矜	8
矛	1914
∠	1
矗	133
矍	22
∽	1
矇	3
∶	2959
鞭	361
鞯	1
鞠	165
鞣	3
鞴	1
鬣	1
鞍	441
鞋	902
鞅	27
鞘	21
鬯	1
鞑	4
ū	2
忱	139
念	8557
忻	51
忸	1
忿	20
忾	10
忽	1320
忡	78
忠	2843
忧	1517
忤	1
快	11447
忪	2
鬼	464
忭	1
忒	9
忑	18
忐	18
志	20971
忖	17
忙	1731
忘	2296
忝	3
心	35562
忆	1074
必	13491
忏	23
忍	668
忌	293
隼	16
捣	100
谛	69
谚	47
谙	41
隋	91
谟	10
谝	1
谜	128
谓	1819
谒	40
谑	18
谐	510
谗	4
谖	1
谕	16
谔	13
谋	2391
谊	2405
谈	13962
谏	41
谎	105
谍	117
谌	9
调	21909
谁	2473
谀	11
谆	63
谅	298
谄	3
捎	72
谲	11
谱	545
谰	3
谷	1809
谶	2
谴	521
谪	3
谩	15
谨	554
谯	3
谭	687
谬	95
谣	175
谢	3853
谡	28
谠	2
谧	54
谦	542
谥	6
谤	23
隗	38
隘	97
捂	38
蝮	6
蝠	14
蝣	1
蝴	64
蝶	284
蝌	3
蝎	7
蝈	6
蝉	94
蝇	104
蝙	14
蝗	38
赌	506
伲	3
估	1429
傀	8
伶	50
伴	2144
伺	42
伸	924
傈	15
伽	102
似	2774
伢	10
传	16634
伧	1
伦	2648
伥	3
伤	3295
伫	72
伪	1000
伯	3017
傥	6
休	2839
伐	1604
众	20706
傣	158
催	422
会	130829
伙	2488
优	15514
伟	5718
傩	11
企	35745
傲	413
伊	6296
伉	6
伏	759
伎	26
伍	4779
傻	138
湫	5
湮	39
湲	1
洵	6
湾	5636
湿	533
湃	61
湄	113
湎	11
湍	38
湑	2
湖	5483
湔	1
湛	384
湘	754
湟	45
湜	1
纮	4
纯	2080
纬	241
纭	46
纪	15128
纫	63
纨	10
约	13135
级	19048
纤	376
红	11100
纣	16
纠	1360
纡	3
纾	3
线	10786
纽	1503
纺	1290
洿	1
纸	2754
纹	221
纶	66
纷	3706
派	5643
纲	1776
纳	5736
纰	5
纱	305
纂	109
纟	1
暹	9
暾	1
暲	2
暴	1871
暨	446
暮	128
暧	12
鱼	2415
鱿	14
暑	421
暐	7
暗	860
暖	1356
鱲	3
暌	3
暂	1124
洮	11
暇	144
暄	26
	1
彷	15
影	13009
彰	1215
彼	793
役	1259
彻	4174
彤	107
彧	5
彦	945
形	18002
彭	1437
彬	492
彩	3997
彪	305
录	4371
彗	143
当	32884
归	3040
彝	336
彀	1
ｓ	93
ｒ	137
ｑ	4
ｐ	48
ｗ	28
ｖ	10
ｕ	66
ｔ	226
ｚ	13
ｙ	32
ｘ	9
～	3
｜	1
ｃ	189
ｂ	140
ａ	245
｀	1
ｇ	74
ｆ	16
ｅ	216
ｄ	154
ｋ	23
ｊ	4
ｉ	131
ｈ	35
ｏ	137
ｎ	210
ｍ	79
ｌ	81
↓	2
9	995
貘	1
貚	1
貔	1
貌	1802
貉	3
貂	21
摭	1
貮	4
龟	99
摽	1
△	231
▲	370
□	4
■	35006
露	2436
霰	4
霾	14
癌	496
霸	830
霹	23
癖	11
癞	2
霭	24
霖	165
癣	17
霓	77
癯	6
霜	241
癫	30
霆	25
震	2982
霄	248
需	11446
霁	9
霎	24
霏	54
白	7927
霍	800
登	3846
霈	5
癸	4
侵	2329
倏	30
倌	14
倍	2112
便	7437
倞	2
借	2865
侧	903
侦	748
倚	83
侠	129
侣	73
候	5516
侬	21
倔	48
侮	72
侩	8
倓	3
倮	20
侔	2
倬	1
倭	12
倪	345
倨	2
倩	43
倦	186
倥	8
供	11432
倡	1987
倾	1687
侄	97
值	9980
债	2409
倻	1
侃	146
侍	62
侏	15
侈	70
例	4527
濠	5
濡	45
濬	2
濮	95
濯	27
激	5080
濂	10
濉	4
濑	3
濒	214
濞	1
濛	35
愤	393
	1
蟾	4
块	2655
蟹	190
蟥	8
蟠	19
蟒	18
蟑	3
蟆	12
愿	6743
蟀	1
蟊	1
蟋	1
坚	14296
乩	2
书	26181
乞	134
礴	90
礵	26
示	15459
礼	2867
礽	1
社	61148
礤	1
乒	831
乍	156
礁	176
坦	4960
礅	3
么	10714
义	30023
昼	263
显	7277
昵	22
昶	20
昱	36
昳	2
昭	793
是	157211
昨	1501
春	9355
昧	181
映	4764
昝	3
星	6887
昞	1
昙	40
昕	30
昔	574
易	10425
昌	2605
昏	322
明	39933
昉	6
昊	233
昇	17
昆	1365
昀	3
昂	849
┑	1
┐	8
┓	1
┟	2
┘	7
─	67
│	19
┪	1
盉	1
盈	1075
钺	3
钻	900
钼	8
钽	3
钾	114
盎	153
钰	102
钱	8532
盂	28
钴	12
钵	31
盆	501
钨	14
盘	2575
盛	3283
钫	2
钬	2
钭	2
盟	6030
钠	60
盐	1141
钢	4066
钣	4
钤	8
钥	169
盗	1285
钧	387
钙	90
钚	25
钛	14
钜	8
钝	37
钞	205
目	31044
钒	7
钓	606
盥	3
钕	5
钗	7
针	6007
相	22023
钊	171
盼	666
钎	21
盾	2183
盱	9
盲	1000
直	10979
钆	1
廿	121
建	66846
廷	1198
延	3269
	2
廪	7
廛	1
廖	727
廓	87
廑	1
廊	597
廉	2029
货	6140
账	5
败	3445
贤	778
责	13012
财	9092
贡	4257
贠	2
贯	4610
贮	159
购	5126
贬	208
贫	9446
贪	712
贩	1033
质	18910
贷	3546
贵	4699
贴	1721
贲	21
贱	64
贰	18
贿	854
贾	1253
贽	40
贼	79
贻	82
贺	2524
费	14118
贸	11499
翮	1
负	10354
贞	167
贝	2177
葸	1
葺	19
葱	260
葳	16
葵	69
葶	1
葩	39
葫	143
葬	558
葡	848
董	2166
葛	473
著	5643
葆	133
	1
举	19639
垒	414
垓	3
主	68750
为	114859
丹	1888
丸	119
垛	40
串	623
丰	5789
垂	392
垃	797
丫	24
垅	2
垇	1
丧	795
严	14530
型	10349
垌	2
丢	598
丞	62
丝	1512
东	25267
垴	29
业	99435
丙	592
丘	745
垸	31
世	28064
丕	136
且	6257
专	17066
丑	517
丐	52
垠	89
与	45586
垢	46
垣	126
下	44164
上	93937
垦	624
垧	7
万	34413
垩	1
垫	219
七	6781
垭	34
垮	189
一	229313
潮	2568
潭	298
潦	12
潢	85
潼	47
潺	52
潸	26
潍	131
潋	6
潆	1
潇	270
潞	28
潟	3
潜	2386
潘	1042
禺	129
离	6405
禹	295
禾	98
禽	371
禳	1
禧	15
禊	1
福	5938
禀	16
禁	3278
禄	243
禅	279
⒒	1
⒌	1
⒅	5
ǔ	1
ǜ	1
ǎ	1
叮	173
枇	5
枆	1
构	10294
极	14227
枋	3
枉	120
林	13971
枕	107
析	2455
枟	1
枞	3
枝	714
果	17349
枚	1244
枘	1
枧	8
枥	13
枣	379
枢	311
枯	323
枭	38
枬	1
枫	136
枪	2065
枨	1
枷	25
架	2555
枳	8
枰	11
枹	2
枸	19
Ф	1
Ъ	1
А	1
又	17256
趣	1688
趸	6
趿	2
趾	24
趱	1
趰	1
足	8984
趵	3
趴	61
趋	2362
越	9878
趁	182
*	4
超	5615
趄	6
趟	249
趑	3
趔	3
幅	3500
幄	26
⒙	2
⒘	1
⒗	1
幌	63
⒐	1
⒏	2
⒎	1
⒍	1
珮	224
幕	4747
幔	21
⒈	1
⒇	2
⒆	2
幛	11
⒄	6
⒃	3
⒂	3
⒁	3
⒀	2
幡	23
幢	331
平	36718
干	25124
年	127284
并	25270
幸	1844
幻	505
幺	17
幽	451
幼	1214
广	23793
煖	4
煞	116
煜	44
煅	7
煊	12
煎	43
煌	1138
煳	3
煲	17
煽	69
照	8441
煦	60
煤	3193
煨	6
煮	129
