耀	yao4
汆	cuan1

裉	ken4

雍	yong1

姓	xing4

艚	cao2

作	zuo1 zuo2 zuo4

院	yuan4

卤	lu3

觳	hu2

煸	bian1

搁	ge1 ge2

栉	zhi4

撖	han4

耙	ba4

抚	fu3

踝	huai2

弧	hu2

攫	jue2

振	zhen4

肮	ang1

躲	duo3

眷	juan4

钶	ke1

徼	jia3 jiao3 jiao4

揄	yu2

噍	jiao4

屑	xie4

婕	jie2

恙	yang4

远	yuan3

团	tuan2

峦	luan2

惮	dan4

坷	ke1 ke3

狺	yin2

皋	gao1

褊	bian3

同	tong2 tong4

帐	zhang4

蒗	lang4

战	zhan4

垡	fa2

瘠	ji2

冥	ming2

鲧	gun3

断	duan4

潆	ying2

诉	su4

像	xiang4

腚	ding4

镢	jue2

饪	ren4

胯	kua4

俱	ju1 ju4

桴	fu2

铷	ru2

叹	tan4

黻	fu2

巽	xun4

籼	xian1

蚀	shi2

肄	yi4

甍	meng2

钌	liao3 liao4

缑	gou1

颔	han4

丛	cong2

贝	bei4

尧	yao2

怯	qie4

縻	mi2

醺	xun1

豇	jiang1

陋	lou4

遏	e4

绐	dai4

奕	yi4

磔	zhe2

苘	qing3

睡	shui4

雠	chou2

轱	gu1

呷	xia1

矶	ji1

幻	huan4

篾	mie4

蠊	lian2

熏	xun1 xun4

夔	kui2

辛	xin1

眠	mian2

傥	tang3

笨	ben4

播	bo1

蔬	shu1

溱	qin2 zhen1

梵	fan4

褴	lan2

嘶	si1

犹	you2

债	zhai4

粽	zong4

埋	mai2 man2

桊	juan4

减	jian3

黑	hei1

寓	yu4

飕	sou1

聚	ju4

槟	bin1 bing1

坠	zhui4

鹦	ying1

敬	jing4

诳	kuang2

闷	men1 men4

怅	chang4

了	le5 liao3 liao4

馔	zhuan4

伛	yu3

悚	song3

阡	qian1

匣	xia2

崧	song1

约	yao1 yue1

芮	rui4

隶	li4

邺	ye4

荃	quan2

赇	qiu2

酏	yi3

菘	song1

汝	ru3

葭	jia1

拮	jie2

啷	lang1

彻	che4

沃	wo4

脆	cui4

蜊	li2

娌	li3

氘	dao1

肛	gang1

鲣	jian1

琨	kun1

枵	xiao1

强	jiang4 qiang2 qiang3

唾	tuo4

见	jian4 xian4

迅	xun4

藉	ji2 jie4

金	jin1

哓	xiao1

獒	ao2

蕞	zui4

周	zhou1

恰	qia4

晴	qing2

叽	ji1

椁	guo3

攉	huo1

蒈	kai3

验	yan4

隔	ge2

箢	yuan1

锩	juan3

瞪	deng4

港	gang3

莲	lian2

稷	ji4

岸	an4

瘿	ying3

检	jian3

艇	ting3

兑	dui4

盔	kui1

浙	zhe4

俚	li3

铨	quan2

淮	huai2

腱	jian4

揲	die2

婷	ting2

偻	lou2 lv3

掇	duo1

膛	tang2

螟	ming2

庥	xiu1

缤	bin1

咩	mie1

用	yong4

悱	fei3

蜴	yi4

粹	cui4

吾	wu2

裁	cai2

蓉	rong2

始	shi3

忏	chan4

郑	zheng4

嗓	sang3

牒	die2

雕	diao1

奠	dian4

彤	tong2

珧	yao2

觫	su4

慰	wei4

清	qing1

辄	zhe2

稍	shao1 shao4

瀑	bao4

醐	hu2

瘕	jia3 xia2

鞔	man2

谙	an1

撞	zhuang4

漯	luo4 ta4

钾	jia3

赃	zang1

久	jiu3

荇	xing4

篌	hou2

镓	jia1

菜	cai4

僦	jiu4

门	men2

佯	yang2

聱	ao2

养	yang3

绺	liu3

溃	hui4 kui4

褂	gua4

茆	mao2

鼎	ding3

皓	hao4

怜	lian2

审	shen3

稠	chou2

垩	e4

榭	xie4

舰	jian4

羹	geng1

鸸	er2

逼	bi1

圾	ji1

证	zheng4

仃	ding1

楂	cha2 zha1

捆	kun3

乘	cheng2 sheng4

招	zhao1

赚	zhuan4 zuan4

绣	xiu4

烧	shao1

镪	qiang1 qiang3

扰	rao3

蛳	si1

函	han2

灼	zhuo2

铿	keng1

有	you3 you4

颌	ge2 he2

冒	mao4

钔	men2

殖	shi5 zhi2

枞	cong1 zong1

氯	lv4

砷	shen1

庸	yong1

爻	yao2

泄	xie4

卑	bei1

狐	hu2

啕	tao2

慝	te4

胜	sheng1 sheng4

另	ling4

雨	yu3 yu4

嗪	qin2

酽	yan4

矾	fan2

舆	yu2

匐	fu2

递	di4

唔	wu2

莛	ting2

笠	li4

眨	zha3

梭	suo1

抱	bao4

娶	qu3

纹	wen2 wen4

尺	che3 chi3

炽	chi4

促	cu4

桂	gui4

蛉	ling2

摊	tan1

铕	you3

佘	she2

豚	tun2

虞	yu2

燧	sui4

坨	tuo2

诫	jie4

路	lu4

整	zheng3

氅	chang3

趄	ju1 ju4 qie4

螈	yuan2

砍	kan3

育	yo1 yu4

骶	di3

鲺	shi1

冼	xian3

淄	zi1

塍	cheng2

剑	jian4

珐	fa4

靓	jing4 liang4

痔	zhi4

还	hai2 huan2

恝	jia2

葵	kui2

遽	ju4

盾	dun4

梃	ting3 ting4

暇	xia2

希	xi1

吐	tu3 tu4

芟	shan1

宥	you4

隧	sui4

踬	zhi4

舴	ze2

禹	yu3

瞽	gu3

阼	zuo4

诅	zu3

峋	xun2

滗	bi4

赖	lai4

屠	tu2

镦	dui4 dun1

俭	jian3

胳	ga1 ge1 ge2

姹	cha4

埽	sao4

洁	jie2

愉	yu2

缍	duo3

甑	zeng4

钐	shan1 shan4

垒	lei3

猕	mi2

褙	bei4

殚	dan1

嘧	mi4

京	jing1

樯	qiang2

嚼	jiao2 jiao4 jue2

绌	chu4

道	dao4

单	chan2 dan1 shan4

裘	qiu2

嗦	suo1

部	bu4

只	zhi1 zhi3

轭	e4

呻	shen1

剿	chao1 jia3 jiao3

萆	bei1 bi4

唐	tang2

阒	qu4

辗	zhan3

薛	xue1

素	su4

笤	tiao2

抵	di3

茴	hui2

碹	xuan4

倾	qing1

摆	bai3

黍	shu3

硎	xing2

铑	lao3

孤	gu1

矧	shen3

全	quan2

跫	qiong2

误	wu4

数	shu3 shu4 shuo4

至	zhi4

壹	yi1

祸	huo4

闻	wen2

国	guo2

膈	ge2

龌	wo4

众	zhong4

红	gong1 hong2

洫	xu4

画	hua4

骺	hou2

猿	yuan2

邾	zhu1

淀	dian4

蝇	ying2

懈	xie4

翌	yi4

魏	wei4

哦	e2 wo2 wo4

蹭	ceng4

森	sen1

葱	cong1

曲	qu1 qu3

彷	fang3

项	xiang4

啻	chi4

竺	zhu2

卿	qing1

一	yi1

脊	ji2 ji3

锒	lang2

倔	jue2 jue4

樘	tang2

搜	sou1

肟	wo4

御	yu4

骣	chan3

妥	tuo3

钧	jun1

厩	jiu4

爨	cuan4

谬	miu4

4	lue

夺	duo2

疽	ju1

匾	bian3

迁	qian1

觅	mi4

杆	gan1 gan3

慊	qian4 qie4

泗	si4

曛	xun1

惟	wei2

荞	qiao2

竣	jun4

酪	lao4

晰	xi1

对	dui4

穸	xi1

嗽	sou4

椅	yi1 yi3

袄	ao3

按	an4

芈	mi3

隐	yin3

焕	huan4

娣	di4

吧	ba1 ba5

渫	xie4

议	yi4

戳	chuo1

媸	chi1

鹋	miao2

糌	zan1

坑	keng1

盐	yan2

兕	si4

歙	she4 xi1

敝	bi4

罡	gang1

黠	xia2

巢	chao2

祥	xiang2

赭	zhe3

噻	sai1

偿	chang2

殃	yang1

谂	shen3

文	wen2

福	fu2

缠	chan2

礤	ca3

助	zhu4

沭	shu4

贬	bian3

锼	sou1

求	qiu2

装	zhuang1

痧	sha1

觯	zhi4

杰	jie2

哽	geng3

栅	shan1 zha4

咒	zhou4

萝	luo2

鸡	ji1

粢	zi1

唧	ji1

漫	man4

宸	chen2

激	ji1

偕	xie2

燔	fan2

他	ta1

橙	chen2 cheng2

诘	ji2 jie2

藜	li2

物	wu4

虱	shi1

绶	shou4

驹	ju1

坻	chi2 di3

磺	huang2

璃	li2 li5

沓	da2 ta4

且	ju1 qie3

喙	hui4

颛	zhuan1

宝	bao3

麟	lin2

怠	dai4

氨	an1

售	shou4

方	fang1

萸	yu2

祆	xian1

觑	qu1 qu4

迕	wu3

狗	gou3

员	yuan2 yun2 yun4

统	tong3

襦	ru2

叭	ba1

雯	wen2

苷	gan1

摸	mo1 mo2

橼	yuan2

邀	yao1

厂	an1 chang3

妆	zhuang1

鲈	lu2

徊	huai2 hui2

漕	cao2

躔	chan2

列	lie4

错	cuo4

探	tan4

蜥	xi1

贩	fan4

劬	qu2

户	hu4

螺	luo2

趾	zhi3

允	yun3

烀	hu1

糈	xu3

聋	long2

拌	ban4

虏	lu3

何	he2 he4

滔	tao1

留	liu2

铘	ye2

埚	guo1

筝	zheng1

州	zhou1

来	lai2

蛤	ge2 ha2

浩	hao4

俪	li4

饱	bao3

蕹	weng4

疃	tuan3

圄	yu3

憋	bie1

萎	wei1 wei3

涓	juan1

咙	long2

甘	gan1

龟	gui1 jun1 qiu1

愠	yun4

讧	hong4

吮	shun3

碱	jian3

娲	wa1

纵	zong4

蔸	dou1

郁	yu4

雅	ya1 ya3

寇	kou4

苍	cang1

孜	zi1

翟	di2 zhai2

獬	xie4

歼	jian1

劂	jue2

瘅	dan1 dan3 dan4

床	chuang2

戍	shu4

树	shu4

北	bei3

炖	dun4

弟	di4

粞	xi1

抢	qiang1 qiang3

梦	meng4

谩	man2 man4

溪	xi1

眯	mi1 mi3

蚺	ran2

魇	yan3

屉	ti4

腋	ye4

槐	huai2

赓	geng1

僖	xi1

囚	qiu2

汩	gu3

跨	kua4

八	ba1 ba2

仪	yi2

瓮	weng4

惶	huang2

使	shi3

泾	jing1

刀	dao1

鄂	e4

各	ge3 ge4

碇	ding4

师	shi1

褒	bao1

邗	han2

瘘	lou4

骛	wu4

砜	feng1

鲟	xun2

蚣	gong1

侩	kuai4

箱	xiang1

蘸	zhan4

蠼	qu2

李	li3

译	yi4

仓	cang1

噘	jue1

糟	zao1

警	jing3

铯	se4

穰	rang2

籴	di2

猁	li4

缉	ji1

麈	zhu3

愍	min3

肌	ji1

玖	jiu3

疚	jiu4

羞	xiu1

涪	fu2

催	cui1

莶	xian1

达	da2

十	shi2

终	zhong1

艋	meng3

泔	gan1

取	qu3

祝	zhu4

捡	jian3

苠	min2

矮	ai3

揶	ye2

旺	wang4

匀	yun2

适	kuo4 shi4

弈	yi4

炭	tan4

暹	xian1

举	ju3

埃	ai1

铅	qian1 yan2

黉	hong2

胍	gua1

鹞	yao4

豪	hao2

僭	jian4

闯	chuang3

嫱	qiang2

读	dou4 du2

楼	lou2

琅	lang2

龈	ken3 yin2

怍	zuo4

趔	lie4

阙	que1 que4

舡	chuan2

营	ying2

踩	cai3

猫	mao1 mao2

沪	hu4

冬	dong1

宰	zai3

缳	huan2

蒺	ji2

剁	duo4

痄	zha4

勖	xu4

哚	duo3

硝	xiao1

菠	bo1

藤	teng2

迨	dai4

卫	wei4

遭	zao1

驱	qu1

彳	chi4

磲	qu2

拶	za1 zan3

虹	hong2 jiang4

衽	ren4

脎	sa4

梓	zi3

隗	kui2 wei3

写	xie3 xie4

鲛	jiao1

骟	shan4

搠	shuo4

戤	gai4

耸	song3

慎	shen4

试	shi4

盗	dao4

镖	biao1

竟	jing4

赦	she4

铫	diao4 yao2

埭	dai4

己	ji3

穴	xue2

恸	tong4

垂	chui2

颈	geng3 jing3

服	fu2 fu4

蚌	bang4 beng4

疖	jie1

鄙	bi3

娟	juan1

蔡	cai4

枢	shu1

丧	sang1 sang4

润	run4

殪	yi4

醮	jiao4

莺	ying1

啁	zhao1 zhou1

卅	sa4

狄	di2

鹇	xian2

奉	feng4

艏	shou3

泐	le4

嗖	sou1

黜	chu4

蓠	li2

裨	bi4

副	fu4

燮	xie4

时	shi2

腹	fu4

载	zai3 zai4

阂	he2

斋	zhai1

掏	tao1

焘	dao4 tao1

缜	zhen3

膣	zhi4

挤	ji3

倮	luo3

粱	liang2

脸	lian3

溽	ru4

铁	tie3

矗	chu4

虢	guo2

闫	yan2

园	yuan2

睬	cai3

跻	ji1

份	fen4

潼	tong2

诿	wei3

砉	hua1 xu1

馈	kui4

民	min2

互	hu4

崛	jue2

伧	cang1 chen5

沦	lun2

甫	fu3

邮	you2

宴	yan4

活	huo2

酃	ling2

荏	ren3

比	bi3

桩	zhuang1

卯	mao3

绲	gun3

驵	zang3

嘀	di1 di2

锂	li3

娈	luan2

茎	jing1

丐	gai4

钗	chai1

嶝	deng4

颟	man1

映	ying4

樨	xi1

匮	kui4

舸	ge3

勃	bo2

捎	shao1 shao4

近	jin4

浒	hu3 xu3

靖	jing4

绛	jiang4

酚	fen1

拣	jian3

车	che1 ju1

郯	tan2

忱	chen2

省	sheng3 xing3

喂	wei4

妊	ren4

蒌	lou2

躐	lie4

吗	ma2 ma3 ma5

帛	bo2

蜡	la4 zha4

瘫	tan1

咬	yao3

稳	wen3

膺	ying1

设	she4

充	chong1

佑	you4

鳜	gui4

条	tiao2

胤	yin4

俦	chou2

噫	yi1 yi4

镭	lei2

饵	er3

枋	fang1

伐	fa2

殓	lian4

谒	ye4

龛	kan1

愤	fen4

锬	tan2

刮	gua1

纱	sha1

抹	ma1

茸	rong2

沽	gu1

贼	zei2

雁	yan4

郅	zhi4

蓍	shi1

扎	za1 zha1 zha2

裕	yu4

租	zu1

揣	chuai1 chuai3 chuai4

蹦	beng4

韫	yun4

哭	ku1

浼	mei3

瘁	cui4

咂	za1

庆	qing4

渑	mian3 sheng2

辐	fu2

皖	wan3

弛	chi2

够	gou4

耥	tang1

焯	chao1 zhuo1

銮	luan2

笳	jia1

鲲	kun1

蚶	han1

肺	fei4

椿	chun1

婉	wan3

旌	jing1

槔	gao1

牙	ya2

僚	liao2

晡	bu1

诨	hun4

坫	dian4

狮	shi1

鹱	hu4

孳	zi1

页	ye4

佻	tiao1

惺	xing1

堀	ku1

合	ge3 he2

溏	tang2

嶙	lin2

邛	qiong2

厝	cuo4

侥	jia3 jiao3 yao2

渤	bo2

箭	jian4

崮	gu4

瞵	lin2

阴	yin1

伺	ci4 si4

勇	yong3

词	ci2

济	ji3 ji4

烛	zhu2

剜	wan1

盟	meng2 ming2

镞	zu2

黯	an4

灰	hui1

铳	chong4

扼	e4

礁	jiao1

缅	mian3

针	zhen1

朕	zhen4

羚	ling2

嘟	du1

褡	da1

枪	qiang1

琳	lin2

总	zong3

奁	lian2

组	zu3

啉	lin2

鳘	min3

填	tian2

酱	jiang4

味	wei4

珲	hui1 hun2

荽	sui1

弄	long4

率	lv4 shuai4

阊	chang1

谎	huang3

斓	lan2

舒	shu1

岙	ao4

醛	quan2

劝	quan4

猜	cai1

椠	qian4

趣	qu4

亥	hai4

漤	lan3

窭	ju4

炱	tai2

油	you2

贸	mao4

为	wei2 wei4

抽	chou1

茼	tong2

铉	xuan4

俏	qiao4

扒	ba1

嵘	rong2

鹚	ci2

卜	bo5 bu3

佤	wa3

闳	hong2

囵	lun2

请	qing3

浸	jin4

臻	zhen1

码	ma3

馀	yu2

龄	ling2

琉	liu2

昕	xin1

嬗	shan4

土	tu3

蠡	li2 li3

悦	yue4

缯	zeng1 zeng4

鲮	ling2

冰	bing1

申	shen1

欷	xi1

躺	tang3

秀	xiu4

幅	fu2

痈	yong1

柔	rou2

桡	rao2

迤	yi2 yi3

摩	ma1 mo2

驭	yu4

狲	sun1

陵	ling2

豹	bao4

艽	jiao1

射	she4

嘈	cao2

脒	mi3

颗	ke1

徙	xi3

钟	zhong1

氤	yin1

昨	zuo2

疵	ci1

澹	dan4 tan2

停	ting2

非	fei1

惧	ju4

荦	luo4

髫	tiao2

硬	ying4

叱	chi4

雳	li4

嗵	tong1

苻	fu2

蓿	xu5

骀	dai4 tai2

如	ru2

历	li4

眉	mei2

隈	wei1

喊	han3

植	zhi2

挑	tiao1 tiao3

创	chuang1 chuang4

吟	yin2

败	bai4

蜩	tiao2

瘳	chou1

咴	hui1

样	yang4

讶	ya4

趺	fu1

搿	ge2

鹃	juan1

遇	yu4

盈	ying2

拐	guai3

郜	gao4

杩	ma4

饭	fan4

屯	tun2 zhun1

翮	he2

轹	li4

腽	wa4

圈	juan1 juan4 quan1

残	can2

耒	lei3

馗	kui2

庙	miao4

缘	yuan2

欠	qian4

辣	la4

帮	bang1

锴	kai3

髁	ke1

心	xin1

鳅	qiu1

凇	song1

雉	zhi4

湎	mian3

苑	yuan4

恒	heng2

彘	zhi4

兜	dou1

衢	qu2

音	yin1

畴	chou2

潸	shan1

藿	huo4

于	yu2

我	wo3

窖	jiao4

逝	shi4

梢	sao4 shao1

谥	shi4

蘩	fan2

笫	zi3

累	lei2 lei3 lei4

政	zheng4

居	ju1

槌	chui2

赏	shang3

提	di1 ti2

蝓	yu2

釜	fu3

回	hui2

橡	xiang4

诠	quan2

跤	jiao1

嵯	cuo2

坳	ao4

泺	luo4

曾	ceng2 zeng1

娄	lou2

皇	huang2

锆	gao4

丌	ji1

蜒	yan2

妙	miao4

砘	dun4

钛	tai4

蚧	jie4

怨	yuan4

鸬	lu2

央	yang1

蘼	mi2

罂	ying1

釉	you4

绗	hang2

塘	tang2

噜	lu1

酞	tai4

棣	di4

荪	sun1

忭	bian4

髯	ran2

瑰	gui1

徂	cu2

骄	jiao1

焉	yan1

邈	miao3

君	jun1

贡	gong4

措	cuo4

鞲	gou1

论	lun2 lun4

房	fang2

陇	long3

光	guang1

烈	lie4

位	wei4

擐	huan4

拔	ba2

步	bu4

胨	dong4

镱	yi4

蝽	chun1

墙	qiang2

欤	yu2

纭	yun2

鼬	you4

锰	meng3

嘲	chao2 zhao1

髅	lou2

桎	zhi4

蓑	suo1

晒	shai4

苕	shao2 tiao2

奘	zang4 zhuang3

痛	tong4

坜	li4

迷	mi2

楸	qiu1

藻	zao3

杼	zhu4

渍	zi4

戕	qiang1

弗	fu2

唛	ma4

谡	su4

溢	yi4

耩	jiang3

紫	zi3

攻	gong1

肾	shen4

赋	fu4

乍	zha4

腓	fei2

污	wu1

橥	zhu1

诤	zheng4

恩	en1

嵫	zi1

鹭	lu4

关	guan1

盲	mang2

泶	xue2

虽	sui1

窃	qie4

璇	xuan2

霆	ting2

刈	yi4

梏	gu4

抓	zhua1

宙	zhou4

喝	he1 he4

渠	qu2

熵	shang1

伶	ling2

施	shi1

萼	e4

哇	wa1 wa5

介	jie4

煊	xuan1

蟑	zhang1

糗	qiu3

盛	cheng2 sheng4

呜	wu1

烟	yan1 yin1

习	xi2

赢	ying2

缁	zi1

嶂	zhang4

礅	dun1

预	yu4

垆	lu2

貌	mao4

愕	e4

嘛	ma5

禚	zhuo2

锝	de2

借	jie4

褥	ru4

岬	jia3

怿	yi4

绀	gan4

卉	hui4

狈	bei4

蹋	ta4

泌	bi4 mi4

忖	cun3

高	gao1

姚	yao2

铜	tong2

裤	ku4

捩	lie4

篮	lan2

酵	jiao4

开	kai1

处	chu3 chu4

阆	lang2 lang4

匈	xiong1

逊	xun4

咝	si1

甜	tian2

亡	wang2 wu2

讣	fu4

椤	luo2

挨	ai1 ai2

皱	zhou4

霰	san3 xian4

吲	yin3

丶	dian3

蔼	ai3

摒	bing4

存	cun2

矛	mao2

啜	chuai4 chuo4

豢	huan4

旧	jiu4

聪	cong1

峭	qiao4

囱	cong1

僵	jiang1

跷	qiao1

龀	chen4

馄	hun2

嚆	hao1

氍	qu2

碚	bei4

缫	sao1

钲	zheng1

愿	yuan4

芾	fei4 fu2

魃	ba2

镇	zhen4

珈	jia1

淌	tang3

懔	lin3

廖	liao4

桥	qiao2

扩	kuo4

即	ji2

遵	zun1

詹	zhan1

棺	guan1

拾	shi2

怀	huai2

螅	xi1

嚏	ti4

馑	jin3

脖	bo2

料	liao4

蜚	fei1 fei3

贞	zhen1

嘤	ying1

肫	zhun1

蚯	qiu1

欲	yu4

侵	qin1

然	ran2

喹	kui2

眺	tiao4

宽	kuan1

盏	zhan3

摘	zhai1

话	hua4

仟	qian1

揭	jie1

酶	mei2

痹	bi4

萃	cui4

掂	dian1

訇	hong1

榆	yu2

逋	bu1

阏	e4 yan1

引	yin3

戗	qiang1 qiang4

厢	xiang1

鲨	sha1

循	xun2

茭	jiao1

抬	tai2

械	xie4

溴	xiu4

刷	shua1 shua4

锹	qiao1

视	shi4

獍	jing4

罕	han3

柚	you2 you4

淞	song1

秦	qin2

嵩	song1

恫	dong4 tong1

景	jing3

裰	duo1

凶	xiong1

铸	zhu4

基	ji1

巾	jin1

愀	qiao3

貉	hao2 he2

缔	di4

耖	chao4

撙	zun3

鸪	gu1

螯	ao2

足	zu2

亵	xie4

旃	zhan1

赈	zhen4

俟	si4

郡	jun4

嗣	si4

拭	shi4

棱	leng1 leng2 ling2

佴	er4

啸	xiao4

竽	yu2

謇	jian3

梆	bang1

刍	chu2

霏	fei1

璎	ying1

堑	qian4

窒	zhi4

劢	mai4

舭	bi3

掬	ju1

踵	zhong3

疸	da5 dan3

裆	dang1

汉	han4

牍	du2

双	shuang1

铎	duo2

姐	jie3

镣	liao4

绪	xu4

杯	bei1

闸	zha2

固	gu4

薅	hao1

辉	hui1

醍	ti2

咏	yong3

库	ku4

蔚	wei4 yu4

删	shan1

鄢	yan1

疥	jie4

芫	yan2 yuan2

蒯	kuai3

町	ding1 ting3

蹈	dao3

坎	kan3

结	jie1 jie2

蝮	fu4

秽	hui4

殆	dai4

伉	kang4

瞎	xia1

袜	wa4

氟	fu2

冢	zhong3

钤	qian2

砧	zhen1

宦	huan4

悬	xuan2

贵	gui4

尿	sui1

臂	bei5 bi4

故	gu4

识	shi2 zhi4

筑	zhu2 zhu4

揖	yi1

濞	bi4

卡	ka3 qia3

啥	sha4

篦	bi4

彩	cai3

扫	sao3 sao4

叶	xie2 ye4

忾	kai4

压	ya1 ya4

喏	re3

鲕	er2

踞	ju4

匠	jiang4

逢	feng2

唤	huan4

纩	kuang4

薯	shu3

栲	kao3

父	fu3 fu4

荀	xun2

柃	ling2

酌	zhuo2

噎	ye1

蛙	wa1

獠	liao2

铥	diu1

黩	du2

罨	yan3

惭	can2

虮	ji3

泵	beng4

盹	dun3

鹾	cuo2

蜃	shen4

三	san1

倍	bei4

锏	jian3 jian4

皎	jia3 jiao3

娑	suo1

鼓	gu3

尕	ga3

憬	jing3

谵	zhan1

扁	bian3

胂	shen4

摅	shu1

凌	ling2

雎	ju1

穑	se4

寐	mei4

飒	sa4

拖	tuo1

滞	zhi4

剡	shan4 yan3

饧	tang2 xing2

竦	song3

诰	gao4

筻	gang4

哺	bu3

搀	chan1

莅	li4

栈	zhan4

咋	za3 ze2 zha1 zha4

鞍	an1

瘌	la4

稔	ren3

茚	yin4

东	dong1

疡	yang2

吠	fei4

芯	xin1 xin4

鲻	zi1

徽	hui1

社	she4

艄	shao1

滇	dian1

归	gui1

违	wei2

腮	sai1

深	shen1

轲	ke1 ke3

毵	san1

镶	xiang1

燹	xian3

幼	you4

考	kao3

殊	shu1

肘	zhou3

氛	fen1

躜	zuan1

樟	zhang1

瀣	xie4

垢	gou4

宪	xian4

贱	jian4

鄹	zou1

炸	zha2 zha4

尻	kao1

鼽	qiu2 yan3

捅	tong3

跆	tai2

诊	zhen3

野	ye3

旖	yi3

佝	gou1

啡	fei1

遣	qian3

矢	shi3

鹧	zhe4

篪	chi2

扯	che3

郸	dan1

类	lei4

黼	fu3

穿	chuan1

喋	die2 zha2

隍	huang2

鲑	gui1

妓	ji4

笔	bi3

唠	lao2 lao4

阢	wu4

渲	xuan4

砾	li4

珏	jue2

偎	wei1

魔	mo2

胙	zuo4

潜	qian2

铡	zha2

忧	you1

泱	yang1

蹲	cun2 dun1

典	dian3

绽	zhan4

彼	bi3

顾	gu4

暂	zan4

沆	hang4

锋	feng1

炎	yan2

少	shao3 shao4

朗	lang3

膘	biao1

洛	luo4

辜	gu1

缧	lei2

馨	xin1

媪	ao3

鸽	ge1

羼	chan4

摁	en4

桉	an1

癍	ban1

郎	lang2 lang4

蝗	huang2

赛	sai4

九	jiu3

酣	han1

剥	bao1 bo1

敫	jia3 jiao3

仲	zhong4

说	shui4 shuo1 yue4

勺	biao1 shao2

昀	yun2

研	yan2 yan4

脚	jia3 jiao3 jue2

涝	lao4

锢	gu4

箩	luo2

肯	ken3

洲	zhou1

眶	kuang4

麻	ma1 ma2

笾	bian1

但	dan4

詈	li4

华	hua1 hua2 hua4

托	tuo1

距	ju4

汜	si4

旭	xu4

荮	zhou4

买	mai3

靶	ba3

谇	sui4

阋	xi4

透	tou4

玎	ding1

弑	shi4

夕	xi1

芘	bi4

簧	huang2

骨	gu1 gu2 gu3

妪	yu4

撬	qiao4

犸	ma3

帻	ze2

粼	lin2

歉	qian4

觊	ji4

网	wang3

著	zhu4 zhuo2

